filename,path,piece_id,makam,form,usul,title,composer,source_format,duration_quarters,n_notes,pitch_class_entropy,rhythmic_complexity,note_density,pitch_range,unique_pitch_count,phase_entropy,has_pitch_bend_or_perde
kurdilihicazkar--sarki--aksak--ne_senin--muzaffer_ilkar.mid,symbtr/kurdilihicazkar--sarki--aksak--ne_senin--muzaffer_ilkar.mid,kurdilihicazkar--sarki--aksak--ne_senin--muzaffer_ilkar,kurdilihicazkar,sarki,aksak,ne_senin,muzaffer_ilkar,midi,314.875,562,2.926818811806595,0.8313858071980706,1.7848352520841604,11.0,11.0,2.996245645837057,True
kurdilihicazkar--sarki--aksak--nereden_sevdim--selahaddin_pinar.mid,symbtr/kurdilihicazkar--sarki--aksak--nereden_sevdim--selahaddin_pinar.mid,kurdilihicazkar--sarki--aksak--nereden_sevdim--selahaddin_pinar,kurdilihicazkar,sarki,aksak,nereden_sevdim,selahaddin_pinar,midi,133.0625,304,3.017943822285641,1.8355962714874532,2.2846406763738845,11.0,10.0,2.99348346350662,True
kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey.mid,kurdilihicazkar--sarki--aksak--nicin_terkeyleyip--haci_arif_bey,kurdilihicazkar,sarki,aksak,nicin_terkeyleyip,haci_arif_bey,midi,296.6,537,3.127432592261165,1.9055137951107872,1.810519217801753,11.0,11.0,2.997322319717849,True
kurdilihicazkar--sarki--aksak--nur_salkimisin--cevdet_cagla.mid,symbtr/kurdilihicazkar--sarki--aksak--nur_salkimisin--cevdet_cagla.mid,kurdilihicazkar--sarki--aksak--nur_salkimisin--cevdet_cagla,kurdilihicazkar,sarki,aksak,nur_salkimisin,cevdet_cagla,midi,217.56666666666663,714,3.360313623469713,1.840406188253924,3.2817527194729585,11.0,12.0,2.9935793270835256,True
kurdilihicazkar--sarki--aksak--safalar_getirdiniz--avni_anil.mid,symbtr/kurdilihicazkar--sarki--aksak--safalar_getirdiniz--avni_anil.mid,kurdilihicazkar--sarki--aksak--safalar_getirdiniz--avni_anil,kurdilihicazkar,sarki,aksak,safalar_getirdiniz,avni_anil,midi,202.41041666666663,825,2.532488162064623,1.7160108378075911,4.07587718846815,10.0,10.0,2.9901700139110945,True
kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey.mid,kurdilihicazkar--sarki--aksak--safvet-i_askim--sevki_bey,kurdilihicazkar,sarki,aksak,safvet-i_askim,sevki_bey,midi,118.15,296,2.895892314635158,1.6438049909580157,2.505289885738468,11.0,10.0,2.9942785006087136,True
kurdilihicazkar--sarki--aksak--sen_gitgide--yesari_asim_arsoy.mid,symbtr/kurdilihicazkar--sarki--aksak--sen_gitgide--yesari_asim_arsoy.mid,kurdilihicazkar--sarki--aksak--sen_gitgide--yesari_asim_arsoy,kurdilihicazkar,sarki,aksak,sen_gitgide,yesari_asim_arsoy,midi,213.6875,397,2.954333950862089,0.9862038026976332,1.857853173442527,10.0,10.0,2.9886429808509667,True
kurdilihicazkar--sarki--aksak--seni_coskun--cevdet_cagla.mid,symbtr/kurdilihicazkar--sarki--aksak--seni_coskun--cevdet_cagla.mid,kurdilihicazkar--sarki--aksak--seni_coskun--cevdet_cagla,kurdilihicazkar,sarki,aksak,seni_coskun,cevdet_cagla,midi,214.45,485,3.1744658194213624,0.7676518544159021,2.2615994404290047,11.0,11.0,2.9801713277768016,True
kurdilihicazkar--sarki--aksak--simdi_hatirda_midir--cevdet_cagla.mid,symbtr/kurdilihicazkar--sarki--aksak--simdi_hatirda_midir--cevdet_cagla.mid,kurdilihicazkar--sarki--aksak--simdi_hatirda_midir--cevdet_cagla,kurdilihicazkar,sarki,aksak,simdi_hatirda_midir,cevdet_cagla,midi,207.375,381,3.092752871423471,1.2762000018371022,1.837251356238698,11.0,12.0,2.974871556136097,True
kurdilihicazkar--sarki--aksak--sirma_sacli--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--aksak--sirma_sacli--haci_arif_bey.mid,kurdilihicazkar--sarki--aksak--sirma_sacli--haci_arif_bey,kurdilihicazkar,sarki,aksak,sirma_sacli,haci_arif_bey,midi,196.25625,371,2.9477447285986145,1.7981720463196735,1.8903856565077544,10.0,9.0,2.997356896864077,True
kurdilihicazkar--sarki--aksak--yildizli_semalardaki_hasmet--sadi_hosses.mid,symbtr/kurdilihicazkar--sarki--aksak--yildizli_semalardaki_hasmet--sadi_hosses.mid,kurdilihicazkar--sarki--aksak--yildizli_semalardaki_hasmet--sadi_hosses,kurdilihicazkar,sarki,aksak,yildizli_semalardaki_hasmet,sadi_hosses,midi,226.425,452,2.866848549918375,1.761502449025263,1.9962459975709397,11.0,9.0,2.9848881099426965,True
kurdilihicazkar--sarki--aksaksemai--bahcenin_guller--nebahat_guner.mid,symbtr/kurdilihicazkar--sarki--aksaksemai--bahcenin_guller--nebahat_guner.mid,kurdilihicazkar--sarki--aksaksemai--bahcenin_guller--nebahat_guner,kurdilihicazkar,sarki,aksaksemai,bahcenin_guller,nebahat_guner,midi,186.21666666666667,303,2.7592822058142867,1.7187920222769213,1.627136847757988,10.0,8.0,2.998816462687991,True
kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan.mid,symbtr/kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan.mid,kurdilihicazkar--sarki--aydin--gozlerin_mavi--refik_fersan,kurdilihicazkar,sarki,aydin,gozlerin_mavi,refik_fersan,midi,130.84166666666667,529,3.077156893626497,1.17221355686494,4.043054582510668,11.0,10.0,2.9976759957851717,True
kurdilihicazkar--sarki--curcuna--aksam_gunesi--osman_nihat_akin.mid,symbtr/kurdilihicazkar--sarki--curcuna--aksam_gunesi--osman_nihat_akin.mid,kurdilihicazkar--sarki--curcuna--aksam_gunesi--osman_nihat_akin,kurdilihicazkar,sarki,curcuna,aksam_gunesi,osman_nihat_akin,midi,192.925,281,3.04425692207051,1.5094576899287633,1.4565245561746791,10.0,9.0,2.9984516359937308,True
kurdilihicazkar--sarki--curcuna--ben_olursem--ekrem_perk.mid,symbtr/kurdilihicazkar--sarki--curcuna--ben_olursem--ekrem_perk.mid,kurdilihicazkar--sarki--curcuna--ben_olursem--ekrem_perk,kurdilihicazkar,sarki,curcuna,ben_olursem,ekrem_perk,midi,114.85416666666669,260,2.79845833783327,1.7961476602772932,2.2637402503174315,11.0,9.0,2.998452002269187,True
kurdilihicazkar--sarki--curcuna--bu_aksam--avni_anil.mid,symbtr/kurdilihicazkar--sarki--curcuna--bu_aksam--avni_anil.mid,kurdilihicazkar--sarki--curcuna--bu_aksam--avni_anil,kurdilihicazkar,sarki,curcuna,bu_aksam,avni_anil,midi,203.37916666666663,434,2.7021161357571613,1.2073130355139658,2.1339452172666,10.0,7.0,2.9961119468564634,True
kurdilihicazkar--sarki--curcuna--diyelim_sen--selanikli_ahmed_bey.mid,symbtr/kurdilihicazkar--sarki--curcuna--diyelim_sen--selanikli_ahmed_bey.mid,kurdilihicazkar--sarki--curcuna--diyelim_sen--selanikli_ahmed_bey,kurdilihicazkar,sarki,curcuna,diyelim_sen,selanikli_ahmed_bey,midi,127.09583333333332,259,2.944910158390793,1.3912894126954063,2.0378323443595714,11.0,10.0,2.9991479895251905,True
kurdilihicazkar--sarki--curcuna--duser_mi--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--curcuna--duser_mi--haci_arif_bey.mid,kurdilihicazkar--sarki--curcuna--duser_mi--haci_arif_bey,kurdilihicazkar,sarki,curcuna,duser_mi,haci_arif_bey,midi,156.78125,390,3.017704772309247,1.3425117922176637,2.487542355989635,11.0,10.0,2.9954217658924,True
kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi.mid,symbtr/kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi.mid,kurdilihicazkar--sarki--curcuna--ey_benim--muhlis_sabahaddin_ezgi,kurdilihicazkar,sarki,curcuna,ey_benim,muhlis_sabahaddin_ezgi,midi,148.70833333333334,290,3.135604214523148,1.4801120029697776,1.9501260857383016,11.0,10.0,2.989856705029404,True
kurdilihicazkar--sarki--curcuna--gumus_tellerle--melahat_pars.mid,symbtr/kurdilihicazkar--sarki--curcuna--gumus_tellerle--melahat_pars.mid,kurdilihicazkar--sarki--curcuna--gumus_tellerle--melahat_pars,kurdilihicazkar,sarki,curcuna,gumus_tellerle,melahat_pars,midi,146.17708333333334,285,2.871469464310235,1.4738574994401696,1.9496900163899376,11.0,10.0,2.995962767403152,True
kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu.mid,symbtr/kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu.mid,kurdilihicazkar--sarki--curcuna--meftunun_oldum--ahmet_mithat_gupgupoglu,kurdilihicazkar,sarki,curcuna,meftunun_oldum,ahmet_mithat_gupgupoglu,midi,205.7,547,2.9022440022910616,1.5437645155912467,2.659212445308702,11.0,9.0,2.9982563447049246,True
kurdilihicazkar--sarki--curcuna--sende_acep--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--curcuna--sende_acep--haci_arif_bey.mid,kurdilihicazkar--sarki--curcuna--sende_acep--haci_arif_bey,kurdilihicazkar,sarki,curcuna,sende_acep,haci_arif_bey,midi,188.0,418,3.105362711876517,1.328212147456639,2.223404255319149,11.0,11.0,2.9833139362990133,True
kurdilihicazkar--sarki--curcuna--yuzum_sen--bimen_sen.mid,symbtr/kurdilihicazkar--sarki--curcuna--yuzum_sen--bimen_sen.mid,kurdilihicazkar--sarki--curcuna--yuzum_sen--bimen_sen,kurdilihicazkar,sarki,curcuna,yuzum_sen,bimen_sen,midi,151.57083333333333,389,2.973247700292749,1.3227203934481673,2.566456827116035,10.0,9.0,2.993749094698656,True
kurdilihicazkar--sarki--devrihindi--aglarim_her--haluk_recai.mid,symbtr/kurdilihicazkar--sarki--devrihindi--aglarim_her--haluk_recai.mid,kurdilihicazkar--sarki--devrihindi--aglarim_her--haluk_recai,kurdilihicazkar,sarki,devrihindi,aglarim_her,haluk_recai,midi,137.12708333333333,277,3.289743844569064,1.629961732838071,2.020024004497045,11.0,12.0,2.995438403043881,True
kurdilihicazkar--sarki--devrihindi--derbeder_bir--zeki_duygulu.mid,symbtr/kurdilihicazkar--sarki--devrihindi--derbeder_bir--zeki_duygulu.mid,kurdilihicazkar--sarki--devrihindi--derbeder_bir--zeki_duygulu,kurdilihicazkar,sarki,devrihindi,derbeder_bir,zeki_duygulu,midi,156.09583333333333,311,2.937086070329311,0.9840593951779658,1.9923658009235776,11.0,10.0,2.991007870229341,True
kurdilihicazkar--sarki--devrihindi--nerdesin_ey--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--devrihindi--nerdesin_ey--haci_arif_bey.mid,kurdilihicazkar--sarki--devrihindi--nerdesin_ey--haci_arif_bey,kurdilihicazkar,sarki,devrihindi,nerdesin_ey,haci_arif_bey,midi,159.88125,330,3.059288852019541,1.838657863468547,2.0640318986747976,11.0,10.0,2.9993927099238613,True
kurdilihicazkar--sarki--devrihindi--nice_sevdi--hasan_ozcivi.mid,symbtr/kurdilihicazkar--sarki--devrihindi--nice_sevdi--hasan_ozcivi.mid,kurdilihicazkar--sarki--devrihindi--nice_sevdi--hasan_ozcivi,kurdilihicazkar,sarki,devrihindi,nice_sevdi,hasan_ozcivi,midi,207.03958333333333,539,2.963857801025286,0.5817062731927284,2.6033669085017963,11.0,10.0,2.9865206998053218,True
kurdilihicazkar--sarki--devrihindi--sen_beni--mahmud_celaleddin_pasa.mid,symbtr/kurdilihicazkar--sarki--devrihindi--sen_beni--mahmud_celaleddin_pasa.mid,kurdilihicazkar--sarki--devrihindi--sen_beni--mahmud_celaleddin_pasa,kurdilihicazkar,sarki,devrihindi,sen_beni,mahmud_celaleddin_pasa,midi,183.26666666666668,486,3.1426292440336545,1.42884238598053,2.651873408512186,11.0,11.0,2.9888165550253825,True
kurdilihicazkar--sarki--duyek--aksam_yine--selahaddin_pinar.mid,symbtr/kurdilihicazkar--sarki--duyek--aksam_yine--selahaddin_pinar.mid,kurdilihicazkar--sarki--duyek--aksam_yine--selahaddin_pinar,kurdilihicazkar,sarki,duyek,aksam_yine,selahaddin_pinar,midi,169.30416666666667,380,2.9468443315911177,0.662646551186,2.2444810868013683,11.0,10.0,2.990456029809536,True
kurdilihicazkar--sarki--duyek--arifem_ahkami--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--duyek--arifem_ahkami--haci_arif_bey.mid,kurdilihicazkar--sarki--duyek--arifem_ahkami--haci_arif_bey,kurdilihicazkar,sarki,duyek,arifem_ahkami,haci_arif_bey,midi,185.425,398,2.982078268143108,1.7052221393651543,2.146420385600647,11.0,11.0,2.998271899136159,True
kurdilihicazkar--sarki--duyek--avuclarimda_hala--yusuf_nalkesen.mid,symbtr/kurdilihicazkar--sarki--duyek--avuclarimda_hala--yusuf_nalkesen.mid,kurdilihicazkar--sarki--duyek--avuclarimda_hala--yusuf_nalkesen,kurdilihicazkar,sarki,duyek,avuclarimda_hala,yusuf_nalkesen,midi,232.4020833333333,421,2.6704374619998097,1.006367595298797,1.81151560244906,10.0,7.0,2.9847988833107366,True
kurdilihicazkar--sarki--duyek--baga_girdim--manok_aga.mid,symbtr/kurdilihicazkar--sarki--duyek--baga_girdim--manok_aga.mid,kurdilihicazkar--sarki--duyek--baga_girdim--manok_aga,kurdilihicazkar,sarki,duyek,baga_girdim,manok_aga,midi,217.56041666666667,465,2.941408746330853,0.3094710490258386,2.137337329668961,10.0,9.0,2.9736084309848674,True
kurdilihicazkar--sarki--duyek--baska_soz--alaeddin_yavasca.mid,symbtr/kurdilihicazkar--sarki--duyek--baska_soz--alaeddin_yavasca.mid,kurdilihicazkar--sarki--duyek--baska_soz--alaeddin_yavasca,kurdilihicazkar,sarki,duyek,baska_soz,alaeddin_yavasca,midi,225.9958333333333,642,2.973295056932786,0.7366598993907911,2.840760338501816,10.0,9.0,2.987723453974691,True
kurdilihicazkar--sarki--duyek--bu_atesi--necdet_tokatlioglu.mid,symbtr/kurdilihicazkar--sarki--duyek--bu_atesi--necdet_tokatlioglu.mid,kurdilihicazkar--sarki--duyek--bu_atesi--necdet_tokatlioglu,kurdilihicazkar,sarki,duyek,bu_atesi,necdet_tokatlioglu,midi,173.29166666666666,338,2.6637509561174584,1.1115392298126403,1.9504688627073816,10.0,7.0,2.982759454550629,True
kurdilihicazkar--sarki--duyek--camlar_arasindan--muzaffer_ilkar.mid,symbtr/kurdilihicazkar--sarki--duyek--camlar_arasindan--muzaffer_ilkar.mid,kurdilihicazkar--sarki--duyek--camlar_arasindan--muzaffer_ilkar,kurdilihicazkar,sarki,duyek,camlar_arasindan,muzaffer_ilkar,midi,139.9,281,2.9550520640703306,1.7525749072150196,2.008577555396712,11.0,9.0,2.9938506102394364,True
kurdilihicazkar--sarki--duyek--dertleri_zevk--selahattin_inal.mid,symbtr/kurdilihicazkar--sarki--duyek--dertleri_zevk--selahattin_inal.mid,kurdilihicazkar--sarki--duyek--dertleri_zevk--selahattin_inal,kurdilihicazkar,sarki,duyek,dertleri_zevk,selahattin_inal,midi,207.9,381,3.0744074897167315,0.957226430173408,1.8326118326118328,11.0,11.0,2.993130426438076,True
kurdilihicazkar--sarki--duyek--donmezsin_bilirim--ismail_demirkiran.mid,symbtr/kurdilihicazkar--sarki--duyek--donmezsin_bilirim--ismail_demirkiran.mid,kurdilihicazkar--sarki--duyek--donmezsin_bilirim--ismail_demirkiran,kurdilihicazkar,sarki,duyek,donmezsin_bilirim,ismail_demirkiran,midi,118.70416666666668,336,2.982779528704844,1.199226920642577,2.830566183439222,11.0,11.0,2.9957210363412967,True
kurdilihicazkar--sarki--duyek--felek_vurmus--turhan_tasan.mid,symbtr/kurdilihicazkar--sarki--duyek--felek_vurmus--turhan_tasan.mid,kurdilihicazkar--sarki--duyek--felek_vurmus--turhan_tasan,kurdilihicazkar,sarki,duyek,felek_vurmus,turhan_tasan,midi,142.2875,317,2.678361475382585,1.922305150486657,2.2278836861987177,10.0,8.0,2.987983483422949,True
kurdilihicazkar--sarki--duyek--feryadim_askim--aleko_bacanos.mid,symbtr/kurdilihicazkar--sarki--duyek--feryadim_askim--aleko_bacanos.mid,kurdilihicazkar--sarki--duyek--feryadim_askim--aleko_bacanos,kurdilihicazkar,sarki,duyek,feryadim_askim,aleko_bacanos,midi,79.6625,248,3.1395262711966616,1.7457008409523436,3.1131335320884985,11.0,10.0,2.964699069322812,True
kurdilihicazkar--sarki--duyek--gaddar_felek--klarnet_ibrahim_efendi.mid,symbtr/kurdilihicazkar--sarki--duyek--gaddar_felek--klarnet_ibrahim_efendi.mid,kurdilihicazkar--sarki--duyek--gaddar_felek--klarnet_ibrahim_efendi,kurdilihicazkar,sarki,duyek,gaddar_felek,klarnet_ibrahim_efendi,midi,168.0,390,3.0915116142008507,1.6059414488826769,2.321428571428572,10.0,10.0,2.995193024769443,True
kurdilihicazkar--sarki--duyek--gecmesin_gunumuz--alaeddin_yavasca.mid,symbtr/kurdilihicazkar--sarki--duyek--gecmesin_gunumuz--alaeddin_yavasca.mid,kurdilihicazkar--sarki--duyek--gecmesin_gunumuz--alaeddin_yavasca,kurdilihicazkar,sarki,duyek,gecmesin_gunumuz,alaeddin_yavasca,midi,365.34375,844,2.809366624711322,1.7421692705386338,2.3101531092293217,10.0,8.0,2.972287735901567,True
kurdilihicazkar--sarki--duyek--gittin_biraktin--emin_ongan.mid,symbtr/kurdilihicazkar--sarki--duyek--gittin_biraktin--emin_ongan.mid,kurdilihicazkar--sarki--duyek--gittin_biraktin--emin_ongan,kurdilihicazkar,sarki,duyek,gittin_biraktin,emin_ongan,midi,255.95,397,2.761426298948952,1.3781532269265324,1.5510841961320572,10.0,8.0,2.97810451258089,True
kurdilihicazkar--sarki--duyek--her_kimde--civan_aga.mid,symbtr/kurdilihicazkar--sarki--duyek--her_kimde--civan_aga.mid,kurdilihicazkar--sarki--duyek--her_kimde--civan_aga,kurdilihicazkar,sarki,duyek,her_kimde,civan_aga,midi,227.5625,611,3.098708113052444,1.3466007921812562,2.6849766547651743,11.0,10.0,2.992442054734778,True
kurdilihicazkar--sarki--duyek--her_seyinle--erol_sayan.mid,symbtr/kurdilihicazkar--sarki--duyek--her_seyinle--erol_sayan.mid,kurdilihicazkar--sarki--duyek--her_seyinle--erol_sayan,kurdilihicazkar,sarki,duyek,her_seyinle,erol_sayan,midi,79.9375,229,2.9811958114030257,1.5788860039198662,2.8647380766223614,11.0,10.0,2.993294895756652,True
kurdilihicazkar--sarki--duyek--kara_sevda--rifat_ayaydin.mid,symbtr/kurdilihicazkar--sarki--duyek--kara_sevda--rifat_ayaydin.mid,kurdilihicazkar--sarki--duyek--kara_sevda--rifat_ayaydin,kurdilihicazkar,sarki,duyek,kara_sevda,rifat_ayaydin,midi,164.0,397,3.1010022273762723,1.4052961857423152,2.4207317073170733,11.0,11.0,2.991943431930048,True
kurdilihicazkar--sarki--duyek--ne_demistin--selahaddin_pinar.mid,symbtr/kurdilihicazkar--sarki--duyek--ne_demistin--selahaddin_pinar.mid,kurdilihicazkar--sarki--duyek--ne_demistin--selahaddin_pinar,kurdilihicazkar,sarki,duyek,ne_demistin,selahaddin_pinar,midi,189.9625,502,2.7877558948928574,1.4420398596063195,2.642626834243601,11.0,9.0,2.99702144512426,True
kurdilihicazkar--sarki--duyek--sen_korfeze--avni_anil.mid,symbtr/kurdilihicazkar--sarki--duyek--sen_korfeze--avni_anil.mid,kurdilihicazkar--sarki--duyek--sen_korfeze--avni_anil,kurdilihicazkar,sarki,duyek,sen_korfeze,avni_anil,midi,231.9,405,2.75438484294146,1.0878613007788696,1.7464424320827945,11.0,10.0,2.988394005984547,True
kurdilihicazkar--sarki--duyek--seninle_ey--bimen_sen.mid,symbtr/kurdilihicazkar--sarki--duyek--seninle_ey--bimen_sen.mid,kurdilihicazkar--sarki--duyek--seninle_ey--bimen_sen,kurdilihicazkar,sarki,duyek,seninle_ey,bimen_sen,midi,79.9125,272,3.044543572667128,1.7020138330284995,3.403722821836384,11.0,10.0,2.969078656089301,True
kurdilihicazkar--sarki--duyek--sevmek_aci--avni_anil.mid,symbtr/kurdilihicazkar--sarki--duyek--sevmek_aci--avni_anil.mid,kurdilihicazkar--sarki--duyek--sevmek_aci--avni_anil,kurdilihicazkar,sarki,duyek,sevmek_aci,avni_anil,midi,185.25208333333333,390,2.7979414296162077,1.718194648110884,2.105239482237042,10.0,9.0,2.998960958406381,True
kurdilihicazkar--sarki--evfer--karsiyakada--lavtaci_hristo.mid,symbtr/kurdilihicazkar--sarki--evfer--karsiyakada--lavtaci_hristo.mid,kurdilihicazkar--sarki--evfer--karsiyakada--lavtaci_hristo,kurdilihicazkar,sarki,evfer,karsiyakada,lavtaci_hristo,midi,116.9375,517,2.929003730175191,1.4303241298896736,4.42116515232496,10.0,9.0,2.951423025566573,True
kurdilihicazkar--sarki--kapali_curcuna--bitmez_tukenmez--selahattin_icli.mid,symbtr/kurdilihicazkar--sarki--kapali_curcuna--bitmez_tukenmez--selahattin_icli.mid,kurdilihicazkar--sarki--kapali_curcuna--bitmez_tukenmez--selahattin_icli,kurdilihicazkar,sarki,kapali curcuna,bitmez_tukenmez,selahattin_icli,midi,153.25,329,3.0618946194068823,0.8370133665261662,2.146818923327896,11.0,10.0,2.986672501038385,True
kurdilihicazkar--sarki--kapali_curcuna--gurub_etti--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--kapali_curcuna--gurub_etti--haci_arif_bey.mid,kurdilihicazkar--sarki--kapali_curcuna--gurub_etti--haci_arif_bey,kurdilihicazkar,sarki,kapali curcuna,gurub_etti,haci_arif_bey,midi,118.6875,288,2.957965869595032,1.2323042347296316,2.4265402843601898,10.0,9.0,2.9936567240509824,True
kurdilihicazkar--sarki--kapali_curcuna--hancer-i_ebrusu--asdik_aga.mid,symbtr/kurdilihicazkar--sarki--kapali_curcuna--hancer-i_ebrusu--asdik_aga.mid,kurdilihicazkar--sarki--kapali_curcuna--hancer-i_ebrusu--asdik_aga,kurdilihicazkar,sarki,kapali curcuna,hancer-i_ebrusu,asdik_aga,midi,189.07291666666663,320,3.1260722601233177,1.1172631855885355,1.692468734504986,11.0,11.0,2.994858690664717,True
kurdilihicazkar--sarki--kapali_curcuna--sana_ey--rahmi_bey.mid,symbtr/kurdilihicazkar--sarki--kapali_curcuna--sana_ey--rahmi_bey.mid,kurdilihicazkar--sarki--kapali_curcuna--sana_ey--rahmi_bey,kurdilihicazkar,sarki,kapali curcuna,sana_ey,rahmi_bey,midi,159.21458333333334,414,2.9854259298621324,1.1032323366041128,2.600264318333486,11.0,10.0,2.995588533662608,True
kurdilihicazkar--sarki--musemmen--ben_esiri--selanikli_ahmed_bey.mid,symbtr/kurdilihicazkar--sarki--musemmen--ben_esiri--selanikli_ahmed_bey.mid,kurdilihicazkar--sarki--musemmen--ben_esiri--selanikli_ahmed_bey,kurdilihicazkar,sarki,musemmen,ben_esiri,selanikli_ahmed_bey,midi,159.925,338,3.055082151070038,1.456783449371162,2.113490698765046,11.0,10.0,2.995805682067635,True
kurdilihicazkar--sarki--musemmen--gecti_omrun--sadi_hosses.mid,symbtr/kurdilihicazkar--sarki--musemmen--gecti_omrun--sadi_hosses.mid,kurdilihicazkar--sarki--musemmen--gecti_omrun--sadi_hosses,kurdilihicazkar,sarki,musemmen,gecti_omrun,sadi_hosses,midi,174.45,402,2.987377862039289,1.5035000893363433,2.304385210662081,11.0,10.0,2.9967346807967354,True
kurdilihicazkar--sarki--musemmen--gozedir_yumnile--muallim_ismail_hakki_bey.mid,symbtr/kurdilihicazkar--sarki--musemmen--gozedir_yumnile--muallim_ismail_hakki_bey.mid,kurdilihicazkar--sarki--musemmen--gozedir_yumnile--muallim_ismail_hakki_bey,kurdilihicazkar,sarki,musemmen,gozedir_yumnile,muallim_ismail_hakki_bey,midi,190.5,441,3.125256779510712,1.7114858019399,2.31496062992126,11.0,11.0,2.988240935250709,True
kurdilihicazkar--sarki--musemmen--iftirakindir_sebep--haci_arif_bey.mid,symbtr/kurdilihicazkar--sarki--musemmen--iftirakindir_sebep--haci_arif_bey.mid,kurdilihicazkar--sarki--musemmen--iftirakindir_sebep--haci_arif_bey,kurdilihicazkar,sarki,musemmen,iftirakindir_sebep,haci_arif_bey,midi,126.45,259,3.068465249895717,1.7584573296936885,2.048240411229735,11.0,11.0,2.997917006652404,True
kurdilihicazkar--sarki--musemmen--mahmur_bakisi--sekerci_cemil_bey.mid,symbtr/kurdilihicazkar--sarki--musemmen--mahmur_bakisi--sekerci_cemil_bey.mid,kurdilihicazkar--sarki--musemmen--mahmur_bakisi--sekerci_cemil_bey,kurdilihicazkar,sarki,musemmen,mahmur_bakisi,sekerci_cemil_bey,midi,164.30833333333334,420,3.171174465645432,1.461570484798932,2.5561698027083226,11.0,11.0,2.9980860675676406,True
